WKT,POINT_ID
"POINT (5117999.00554335 4831998.42917941)","51184832"
"POINT (5120014.09363407 2763948.52225152)","51202764"
"POINT (5120000.64093232 2890001.04146161)","51202890"
"POINT (5120001.57769854 3105999.87612687)","51203106"
"POINT (5120003.12709642 3304003.2012719)","51203304"
"POINT (5119999.98100407 3376000.33281356)","51203376"
"POINT (5119998.69114597 3520000.6488018)","51203520"
"POINT (5120000.3006174 3695999.81346082)","51203696"
"POINT (5120000.62233516 3750000.61370547)","51203750"
"POINT (5120001.77678515 3767999.9519431)","51203768"
"POINT (5120000.96846101 3818001.85958221)","51203818"
"POINT (5119999.1605142 4247998.5189929)","51204248"
"POINT (5119678.58195757 4270195.69996758)","51204270"
"POINT (5119999.71944786 4384001.45301033)","51204384"
"POINT (5119996.51420974 4510001.85807045)","51204510"
"POINT (5120003.1931491 4708000.97097645)","51204708"
"POINT (5121997.64556314 2616000.31661117)","51222616"
"POINT (5121999.38772217 2659999.40261047)","51222660"
"POINT (5122000.5418748 2917999.82447723)","51222918"
"POINT (5121998.81452605 2948000.32373778)","51222948"
"POINT (5121998.02775557 3001999.66892002)","51223002"
"POINT (5121998.49101558 3011998.8150935)","51223012"
"POINT (5121999.92597946 3026000.15017586)","51223026"
"POINT (5122006.60956133 3074011.37433422)","51223074"
"POINT (5121999.44322752 3120001.35458738)","51223120"
"POINT (5122000.40759001 3241999.78086357)","51223242"
"POINT (5122000.67331147 3277999.88073199)","51223278"
"POINT (5122001.13287236 3289997.930438)","51223290"
"POINT (5121999.79563066 3308000.94158035)","51223308"
"POINT (5122000.53264757 3317998.65734135)","51223318"
"POINT (5122000.42417328 3349999.39791969)","51223350"
"POINT (5121999.75428782 3416000.45549482)","51223416"
"POINT (5121999.64524885 3434000.40926579)","51223434"
"POINT (5122000.56570423 3516000.65177744)","51223516"
"POINT (5121942.18093777 3524167.56857597)","51223524"
"POINT (5122000.60741683 3643999.64068907)","51223644"
"POINT (5122000.43730231 3647998.48619896)","51223648"
"POINT (5121996.54566478 3725998.5621415)","51223726"
"POINT (5121998.91164897 3738001.22362562)","51223738"
"POINT (5122001.0134553 3770000.17025939)","51223770"
"POINT (5121999.65365281 3779999.91611577)","51223780"
"POINT (5121998.91570751 3824000.18554958)","51223824"
"POINT (5122004.07230256 3828000.71128224)","51223828"
"POINT (5121998.4458237 4092000.34079159)","51224092"
"POINT (5121999.39035724 4225999.20064173)","51224226"
"POINT (5121999.45703812 4229998.88334473)","51224230"
"POINT (5122002.12528145 4267999.67359586)","51224268"
"POINT (5121998.24572106 4315999.55586782)","51224316"
"POINT (5122001.53705102 4326000.03022742)","51224326"
"POINT (5122000.67690145 4357997.95302615)","51224358"
"POINT (5121999.52580493 4448000.690662)","51224448"
"POINT (5122001.17017943 4475994.49144809)","51224476"
"POINT (5122001.00889258 4483999.63742636)","51224484"
"POINT (5121998.66458062 4595993.58298238)","51224596"
"POINT (5121999.77411386 4604003.07046802)","51224604"
"POINT (5122000.18202451 4607999.00092082)","51224608"
"POINT (5122000.24241217 4729996.75705479)","51224730"
"POINT (5121998.87412596 4826000.03239548)","51224826"
"POINT (5124002.56818907 2704002.19633727)","51242704"
"POINT (5123999.65064706 2811999.91824065)","51242812"
"POINT (5124001.64687431 2884000.38844944)","51242884"
"POINT (5124006.76267948 2902001.7288045)","51242902"
"POINT (5123999.22177706 3028001.03357153)","51243028"
"POINT (5124005.91289603 3087996.27514881)","51243088"
"POINT (5124006.48967755 3171997.81949453)","51243172"
"POINT (5124002.53356553 3225999.21252822)","51243226"
"POINT (5123998.97774134 3262000.87062273)","51243262"
"POINT (5124000.14516284 3339999.99491843)","51243340"
"POINT (5123999.99363568 3393998.87254243)","51243394"
"POINT (5123999.64962514 3496000.48036778)","51243496"
"POINT (5123987.20825115 3531978.759115)","51243532"
"POINT (5123999.95786539 3634000.42260497)","51243634"
"POINT (5124000.30831876 3714001.34432058)","51243714"
"POINT (5124000.68764228 3732001.61603037)","51243732"
"POINT (5124001.12535153 3796001.56133871)","51243796"
"POINT (5123997.8661849 4042001.43116798)","51244042"
"POINT (5123995.42332067 4203999.93122963)","51244204"
"POINT (5124002.65543357 4251996.70536438)","51244252"
"POINT (5123996.25868736 4258000.87588659)","51244258"
"POINT (5124001.41780101 4269967.54468953)","51244270"
"POINT (5124000.26064667 4293998.14327328)","51244294"
"POINT (5124001.62479754 4305998.75557456)","51244306"
"POINT (5124000.64056222 4341999.70869644)","51244342"
"POINT (5123998.66009199 4402003.00329255)","51244402"
"POINT (5123999.31080869 4617999.59267242)","51244618"
"POINT (5124001.50531445 4671997.07415741)","51244672"
"POINT (5123999.34794903 4761999.33752926)","51244762"
"POINT (5125998.35614346 2629999.86123336)","51262630"
"POINT (5125949.56755785 2716011.76883445)","51262716"
"POINT (5126003.78022296 2841999.05406351)","51262842"
"POINT (5125999.03477506 2859999.71200433)","51262860"
"POINT (5125999.95724791 2936000.16785264)","51262936"
"POINT (5125999.20952302 3274025.43012915)","51263274"
"POINT (5126001.0124181 3278000.13676071)","51263278"
"POINT (5126000.02399223 3382001.10815246)","51263382"
"POINT (5126000.08789863 3404000.05383375)","51263404"
"POINT (5125999.17303506 3754000.33914144)","51263754"
"POINT (5126001.46772866 4011999.91187869)","51264012"
"POINT (5126001.69138036 4052000.46413508)","51264052"
"POINT (5125998.17920189 4210004.46660493)","51264210"
"POINT (5125994.14177184 4267997.95571475)","51264268"
"POINT (5126073.13705765 4307893.57131027)","51264308"
"POINT (5126000.30612037 4411998.21788639)","51264412"
"POINT (5125999.90376939 4430000.72044004)","51264430"
"POINT (5126000.50872275 4520001.21020184)","51264520"
"POINT (5125896.38661785 4552013.76110638)","51264552"
"POINT (5125999.47136522 4574000.88304339)","51264574"
"POINT (5126002.34581312 4588000.20644337)","51264588"
"POINT (5126000.38279065 4736001.28596167)","51264736"
"POINT (5127998.80936791 2676001.42698266)","51282676"
"POINT (5127999.20114864 2726002.00085425)","51282726"
"POINT (5128000.34052324 2946000.17984955)","51282946"
"POINT (5128007.0962203 3121998.93380935)","51283122"
"POINT (5128012.45353699 3139986.22458221)","51283140"
"POINT (5128000.0533815 3194001.35614634)","51283194"
"POINT (5128000.25691128 3198000.41565377)","51283198"
"POINT (5128006.19272855 3288004.0525709)","51283288"
"POINT (5128001.84669332 3355997.04828307)","51283356"
"POINT (5128000.89841961 3428000.30233003)","51283428"
"POINT (5128001.18861491 3449999.57938967)","51283450"
"POINT (5127999.79343355 3468000.99459272)","51283468"
"POINT (5127999.70685865 3522000.11326326)","51283522"
"POINT (5127997.47396665 3659999.1456609)","51283660"
"POINT (5128002.79803276 3776000.35862635)","51283776"
"POINT (5128002.49370529 4201999.74223063)","51284202"
"POINT (5127999.68676082 4238000.78106872)","51284238"
"POINT (5127998.41905365 4364000.03820489)","51284364"
"POINT (5127995.85304161 4386003.16122153)","51284386"
"POINT (5127998.52505813 4472000.99488084)","51284472"
"POINT (5127999.27053702 4525999.28977499)","51284526"
"POINT (5127999.83588923 4709999.51421496)","51284710"
"POINT (5127999.06866156 4745998.82052864)","51284746"
"POINT (5127997.94719065 4796009.45081651)","51284796"
"POINT (5129999.9428095 2602001.19519775)","51302602"
"POINT (5130038.04732981 2638086.39378499)","51302638"
"POINT (5129998.33249386 2776002.90114948)","51302776"
"POINT (5129999.88189284 2835999.94770142)","51302836"
"POINT (5130000.12100775 2872000.31872124)","51302872"
"POINT (5129999.87915202 2980000.47275914)","51302980"
"POINT (5129999.78561173 2992000.61840397)","51302992"
"POINT (5130000.06544647 3063999.83539711)","51303064"
"POINT (5130007.91110298 3268001.86223417)","51303268"
"POINT (5129999.57253327 3442000.97073319)","51303442"
"POINT (5130000.17758001 3466000.04964326)","51303466"
"POINT (5129999.66628532 3673998.85520953)","51303674"
"POINT (5130000.54094944 3799999.82440162)","51303800"
"POINT (5129999.15977788 4467998.97551345)","51304468"
"POINT (5129998.56879438 4791997.6240319)","51304792"
"POINT (5129992.56336261 4810009.46664998)","51304810"
"POINT (5131998.81081264 2923999.84540526)","51322924"
"POINT (5131994.83636881 2970000.54089639)","51322970"
"POINT (5132000.15868051 3096000.89319214)","51323096"
"POINT (5131999.44417628 3103998.78088657)","51323104"
"POINT (5132000.78483447 3113999.27631215)","51323114"
"POINT (5131999.56436676 3125998.79835222)","51323126"
"POINT (5131999.93614011 3179999.93026271)","51323180"
"POINT (5132000.22034439 3204000.10934764)","51323204"
"POINT (5131997.79053494 3275998.97423677)","51323276"
"POINT (5131974.58199681 3301996.85345125)","51323302"
"POINT (5132000.33655935 3329999.60820994)","51323330"
"POINT (5131998.9827805 3360000.59291204)","51323360"
"POINT (5131999.99593065 3463999.54025323)","51323464"
"POINT (5132000.20483432 3468000.71693664)","51323468"
"POINT (5131999.73645003 3614000.57028043)","51323614"
"POINT (5131999.83713767 3646000.31645973)","51323646"
"POINT (5131999.78830034 3650001.05494496)","51323650"
"POINT (5131999.36144096 3663999.61407792)","51323664"
"POINT (5131999.57057829 3682000.79472538)","51323682"
"POINT (5131998.75071333 4256000.27159518)","51324256"
"POINT (5131998.80931469 4266001.67169811)","51324266"
"POINT (5131999.9557599 4310002.77793867)","51324310"
"POINT (5131999.13358528 4313998.56426492)","51324314"
"POINT (5132000.36837714 4346000.05277843)","51324346"
"POINT (5131997.66023772 4373999.70428617)","51324374"
"POINT (5132000.17028433 4422000.64978246)","51324422"
"POINT (5132001.04654606 4494002.89818439)","51324494"
"POINT (5131998.48888271 4680004.51067137)","51324680"
"POINT (5131998.41986904 4745999.37331219)","51324746"
"POINT (5131996.96986068 4788004.80802271)","51324788"
"POINT (5131998.17178554 4813996.09684269)","51324814"
"POINT (5132005.19356901 4818001.25055013)","51324818"
"POINT (5134001.36424945 2668000.59338443)","51342668"
"POINT (5134000.51327177 2721998.18492383)","51342722"
"POINT (5134000.10023386 2740000.51358363)","51342740"
"POINT (5133999.72015995 2799998.92968519)","51342800"
"POINT (5134001.86050193 2938001.96920404)","51342938"
"POINT (5134000.36635363 2998001.45507093)","51342998"
"POINT (5134000.13762868 3172001.5092194)","51343172"
"POINT (5134001.49163464 3701998.66026547)","51343702"
"POINT (5133999.55810104 3780002.21976753)","51343780"
"POINT (5133999.09307579 3816000.04849506)","51343816"
"POINT (5133998.61164458 4107999.57240145)","51344108"
"POINT (5133848.71821808 4233813.35660445)","51344234"
"POINT (5134091.87684804 4304039.74205756)","51344304"
"POINT (5134002.51164739 4468001.66086208)","51344468"
"POINT (5134001.64246412 4604000.87906224)","51344604"
"POINT (5134000.66964015 4665997.58136624)","51344666"
"POINT (5134001.96750975 4882002.81794808)","51344882"
"POINT (5136000.75472572 2621999.53959912)","51362622"
"POINT (5136000.84426705 2654001.42566785)","51362654"
"POINT (5136001.17511138 2805999.70100153)","51362806"
"POINT (5135833.22075437 2851965.14337078)","51362852"
"POINT (5136000.02357995 2928000.55984714)","51362928"
"POINT (5136000.43094497 2941999.52502221)","51362942"
"POINT (5136005.70232507 3071994.52743148)","51363072"
"POINT (5135999.25062044 3193999.87397607)","51363194"
"POINT (5136001.01991998 3198000.33630226)","51363198"
"POINT (5135999.96168262 3211999.6393719)","51363212"
"POINT (5136001.0364902 3265999.1041048)","51363266"
"POINT (5135997.66185239 3302005.64203014)","51363302"
"POINT (5136048.14848888 3341949.76188896)","51363342"
"POINT (5136000.32139012 3374000.33130474)","51363374"
"POINT (5136000.27491105 3378000.08597997)","51363378"
"POINT (5136001.03662223 3400000.29580751)","51363400"
"POINT (5136000.25169141 3413999.75627511)","51363414"
"POINT (5135999.96476031 3436001.0998553)","51363436"
"POINT (5135999.94630591 3628000.37572665)","51363628"
"POINT (5135999.26255183 4022000.23290359)","51364022"
"POINT (5135998.74338767 4210000.6959106)","51364210"
"POINT (5135880.22957169 4273843.07618819)","51364274"
"POINT (5136001.95891663 4282001.69950692)","51364282"
"POINT (5136002.04333661 4371997.62244317)","51364372"
"POINT (5136002.16863594 4436001.52176211)","51364436"
"POINT (5136001.01594081 4601998.00760566)","51364602"
"POINT (5136003.9015285 4624000.44683877)","51364624"
"POINT (5135998.01043142 4633984.89969519)","51364634"
"POINT (5135996.00456298 4637998.28971263)","51364638"
"POINT (5136001.81464234 4655999.69148468)","51364656"
"POINT (5136001.47960623 4705999.35496294)","51364706"
"POINT (5135999.32871192 4723999.33838743)","51364724"
"POINT (5135999.45416144 4875999.3120297)","51364876"
"POINT (5138003.71018538 2596002.47173182)","51382596"
"POINT (5138000.0092489 2691999.52808576)","51382692"
"POINT (5137999.59484364 2746001.94494737)","51382746"
"POINT (5138000.4330035 2763999.66164953)","51382764"
"POINT (5137999.19897422 2782001.81943989)","51382782"
"POINT (5137996.10004879 2836018.38274497)","51382836"
"POINT (5138000.37879958 3142000.52140472)","51383142"
"POINT (5138001.3838304 3160001.14026067)","51383160"
"POINT (5137999.94203956 3339999.86807451)","51383340"
"POINT (5137999.36174409 3447999.83766898)","51383448"
"POINT (5138000.09906041 3677999.14047161)","51383678"
"POINT (5138000.08116673 3759999.80375192)","51383760"
"POINT (5138000.15517789 3804001.64216421)","51383804"
"POINT (5138000.05830864 4212000.99832618)","51384212"
"POINT (5138000.25620501 4492001.15028054)","51384492"
"POINT (5138000.0463159 4833996.67621982)","51384834"
"POINT (5139999.47993646 2677997.03321978)","51402678"
"POINT (5139999.10138452 2742001.41468234)","51402742"
"POINT (5140000.50661111 2886000.79115283)","51402886"
"POINT (5140001.13936771 2912001.20268628)","51402912"
"POINT (5139999.8693286 2954000.01480486)","51402954"
"POINT (5139999.652502 2957999.83889004)","51402958"
"POINT (5139999.87677284 3011999.59886196)","51403012"
"POINT (5139999.09425472 3188000.15545343)","51403188"
"POINT (5140000.18775796 3236000.44533784)","51403236"
"POINT (5139999.64887701 3314001.27070748)","51403314"
"POINT (5140000.27695062 3332000.33023724)","51403332"
"POINT (5140000.43378748 3389999.48801777)","51403390"
"POINT (5140000.71385154 3440002.56581528)","51403440"
"POINT (5139999.81040749 3480000.00484282)","51403480"
"POINT (5140000.02949982 3564000.88608088)","51403564"
"POINT (5140000.51691291 3572000.73274857)","51403572"
"POINT (5139999.8688836 3653999.97064585)","51403654"
"POINT (5140001.05697428 3683999.22125394)","51403684"
"POINT (5140001.0045821 3769999.56726984)","51403770"
"POINT (5140000.12166148 3792000.56257578)","51403792"
"POINT (5139999.50024374 3810001.28391279)","51403810"
"POINT (5140001.52620669 4081998.9049905)","51404082"
"POINT (5140000.06526938 4214000.29086261)","51404214"
"POINT (5140001.06591036 4218000.74312736)","51404218"
"POINT (5140000.20556976 4250011.62957438)","51404250"
"POINT (5139999.96150758 4283996.33854306)","51404284"
"POINT (5140000.41023277 4325999.74424219)","51404326"
"POINT (5140002.80104656 4387998.94239899)","51404388"
"POINT (5139999.73343615 4416000.27095452)","51404416"
"POINT (5140000.59873053 4477999.81465063)","51404478"
"POINT (5139997.68332972 4505999.81093229)","51404506"
"POINT (5139997.99268296 4520002.41182006)","51404520"
"POINT (5139999.24428999 4560001.32858871)","51404560"
"POINT (5139996.74565684 4586012.73811342)","51404586"
"POINT (5140000.39369211 4718001.11584792)","51404718"
"POINT (5139999.78062927 4730000.73849184)","51404730"
"POINT (5139998.59740106 4735997.93248628)","51404736"
"POINT (5140000.38534296 4765998.93249615)","51404766"
"POINT (5139999.07938409 4776003.22116893)","51404776"
"POINT (5140001.25158703 4802004.17977283)","51404802"
"POINT (5139998.20438959 4847998.70403799)","51404848"
"POINT (5141995.42002799 2638002.52300376)","51422638"
"POINT (5142001.34672397 2655997.4354971)","51422656"
"POINT (5142000.58056468 2674000.2836051)","51422674"
"POINT (5142000.01282617 2721999.69228879)","51422722"
"POINT (5141997.97689135 2793998.95114427)","51422794"
"POINT (5142002.03510129 2817997.81761618)","51422818"
"POINT (5141999.95882479 3099999.82289272)","51423100"
"POINT (5141999.85632468 3250000.10088234)","51423250"
"POINT (5142000.29384777 3257999.65545968)","51423258"
"POINT (5141998.45129789 3322000.01720456)","51423322"
"POINT (5142001.18350259 3424000.08017513)","51423424"
"POINT (5142000.75342019 3429999.2795069)","51423430"
"POINT (5141999.63766549 3465999.2140756)","51423466"
"POINT (5141890.23425737 3606044.14329444)","51423606"
"POINT (5141998.36394205 3624003.53699629)","51423624"
"POINT (5141999.62557885 3633999.95380701)","51423634"
"POINT (5142000.0577805 3692001.63532687)","51423692"
"POINT (5142001.15097282 3714000.45892344)","51423714"
"POINT (5142000.04648875 3724000.1817828)","51423724"
"POINT (5141998.66480952 3742000.09884775)","51423742"
"POINT (5142001.88261837 3746004.5586166)","51423746"
"POINT (5141998.64253698 4060001.10410388)","51424060"
"POINT (5142000.48387743 4072003.84841161)","51424072"
"POINT (5142000.63261397 4114000.02363231)","51424114"
"POINT (5141999.81817834 4230000.87305944)","51424230"
"POINT (5141879.99728633 4242073.62718655)","51424242"
"POINT (5142000.6296926 4293999.77103598)","51424294"
"POINT (5142001.24135259 4437997.03854711)","51424438"
"POINT (5142002.05248621 4545999.8198779)","51424546"
"POINT (5144001.89668178 2661998.87596354)","51442662"
"POINT (5143999.59595437 2720000.10950369)","51442720"
"POINT (5144000.26392572 2734000.29577936)","51442734"
"POINT (5144000.11617295 3007998.82776504)","51443008"
"POINT (5143975.87051746 3057983.21973206)","51443058"
"POINT (5143987.4115475 3241996.14202591)","51443242"
"POINT (5143999.85130706 3259999.59518882)","51443260"
"POINT (5144001.03404263 3331999.45716779)","51443332"
"POINT (5143999.72048447 3350000.48649012)","51443350"
"POINT (5143999.74849522 3386000.39869202)","51443386"
"POINT (5144000.67230485 3573999.36034202)","51443574"
"POINT (5143999.24621299 3771999.71199911)","51443772"
"POINT (5144004.35929225 3808003.49328926)","51443808"
"POINT (5144000.02741412 4012001.11686134)","51444012"
"POINT (5144000.19684502 4231999.77753955)","51444232"
"POINT (5144182.98752562 4300215.26915704)","51444300"
"POINT (5143997.82202539 4322002.29313079)","51444322"
"POINT (5143999.1819491 4479999.3645799)","51444480"
"POINT (5144000.23280197 4573999.72896666)","51444574"
"POINT (5143999.58533994 4587996.61203379)","51444588"
"POINT (5144001.91185714 4591995.62841254)","51444592"
"POINT (5143998.59259014 4605999.56777678)","51444606"
"POINT (5144003.48281816 4632000.24049813)","51444632"
"POINT (5143996.66537635 4858000.57833431)","51444858"
"POINT (5146000.35678851 2744000.54015967)","51462744"
"POINT (5146000.21358389 2892000.10088935)","51462892"
"POINT (5146000.93465304 2924000.8204388)","51462924"
"POINT (5145999.59723675 2959999.28679637)","51462960"
"POINT (5145999.13472917 3266001.3154686)","51463266"
"POINT (5145998.74857558 3463999.74241624)","51463464"
"POINT (5145999.91270914 3642000.75274426)","51463642"
"POINT (5145999.76481886 3668000.65038009)","51463668"
"POINT (5146000.830441 3793999.19442407)","51463794"
"POINT (5145997.93493576 4075999.79453807)","51464076"
"POINT (5146000.04261808 4093999.77089329)","51464094"
"POINT (5146428.87063481 4296066.92952345)","51464296"
"POINT (5146000.05325246 4313999.44526926)","51464314"
"POINT (5145995.30017332 4327999.6823254)","51464328"
"POINT (5145998.85361427 4746001.44658889)","51464746"
"POINT (5145998.68143152 4760003.03694988)","51464760"
"POINT (5146000.9179487 4795998.85289624)","51464796"
"POINT (5146004.69260789 4814002.73379076)","51464814"
"POINT (5148000.27992439 2703999.58654563)","51482704"
"POINT (5147999.6557032 2728000.43447485)","51482728"
"POINT (5148003.03454256 2739999.30331666)","51482740"
"POINT (5148000.14303404 3142001.25656722)","51483142"
"POINT (5147999.78785281 3172000.34362328)","51483172"
"POINT (5147993.45366122 3190006.58704963)","51483190"
"POINT (5148000.46264426 3406000.6080267)","51483406"
"POINT (5148140.68529878 3495949.77732561)","51483496"
"POINT (5147999.90382716 3666000.34821427)","51483666"
"POINT (5147998.89922828 3800000.72378794)","51483800"
"POINT (5148000.20661118 4042001.60114216)","51484042"
"POINT (5148001.1339803 4575996.54509962)","51484576"
"POINT (5147999.94661639 4622000.63814962)","51484622"
"POINT (5147999.72319838 4702000.22143109)","51484702"
"POINT (5147999.36475391 4792004.21395212)","51484792"
"POINT (5149998.97496703 2653994.54172963)","51502654"
"POINT (5150000.21302265 2743998.29007773)","51502744"
"POINT (5150002.16099273 2873999.99283837)","51502874"
"POINT (5150000.11697549 2898000.63246552)","51502898"
"POINT (5150000.00547061 2909999.23265468)","51502910"
"POINT (5149999.14089842 2945999.86011469)","51502946"
"POINT (5150000.41925694 3186000.21742036)","51503186"
"POINT (5150000.86894595 3284000.11501001)","51503284"
"POINT (5150000.20735263 3294000.46021717)","51503294"
"POINT (5150000.12360408 3414001.06535883)","51503414"
"POINT (5150002.0503887 3455999.55555699)","51503456"
"POINT (5149996.64566773 3491996.53617763)","51503492"
"POINT (5149999.78638241 3627999.95736245)","51503628"
"POINT (5149999.30609472 3668004.02549036)","51503668"
"POINT (5150000.15510965 3753999.83301958)","51503754"
"POINT (5150004.25345175 4044003.91829124)","51504044"
"POINT (5150001.72571668 4093996.72146659)","51504094"
"POINT (5150006.70783456 4241996.21330866)","51504242"
"POINT (5149999.4505593 4364002.13359585)","51504364"
"POINT (5149998.57452382 4382002.82785518)","51504382"
"POINT (5149997.30431891 4421997.40859546)","51504422"
"POINT (5150001.20250223 4439999.27401751)","51504440"
"POINT (5149998.77040019 4446002.38047505)","51504446"
"POINT (5150001.06511662 4490000.66855517)","51504490"
"POINT (5150003.06088719 4619995.08497601)","51504620"
"POINT (5149999.47975348 4687997.74861694)","51504688"
"POINT (5150002.60653561 4709995.43039703)","51504710"
"POINT (5149999.95469992 4734004.47170644)","51504734"
"POINT (5150001.75254912 4778001.08624274)","51504778"
"POINT (5149994.81817512 4836002.3741681)","51504836"
"POINT (5150006.02005944 4886004.51828301)","51504886"
"POINT (5152000.89954278 3164000.35883252)","51523164"
"POINT (5151999.94500601 3207999.9504487)","51523208"
"POINT (5151999.02202589 3315999.42058058)","51523316"
"POINT (5152000.38358454 3665997.31129789)","51523666"
"POINT (5152001.59865242 3689999.05625318)","51523690"
"POINT (5151998.16103169 3730000.23547083)","51523730"
"POINT (5151999.35980464 3784003.231449)","51523784"
"POINT (5152000.15667916 4072002.10412585)","51524072"
"POINT (5151999.65825007 4077999.88603877)","51524078"
"POINT (5151997.15318386 4270001.01262902)","51524270"
"POINT (5152002.66006941 4287997.75410842)","51524288"
"POINT (5151999.0639742 4306003.55488849)","51524306"
"POINT (5151997.78474396 4413998.12265949)","51524414"
"POINT (5152000.61012443 4431997.97905556)","51524432"
"POINT (5151995.91394055 4557989.57011137)","51524558"
"POINT (5151999.59705499 4600004.03032262)","51524600"
"POINT (5151996.86039202 4828000.25074052)","51524828"
"POINT (5151997.01680392 4864001.64351981)","51524864"
"POINT (5152000.68539991 4881999.33268603)","51524882"
"POINT (5154000.34415356 2581997.61867859)","51542582"
"POINT (5153997.40693046 2626000.45738407)","51542626"
"POINT (5153998.75390421 2643999.68572105)","51542644"
"POINT (5153999.39535568 2680000.00813564)","51542680"
"POINT (5153999.78001839 2715998.94496885)","51542716"
"POINT (5153997.6089694 2784000.8039744)","51542784"
"POINT (5153998.02790407 2797999.07129928)","51542798"
"POINT (5154000.63932622 2801999.34586302)","51542802"
"POINT (5153991.69195953 2841992.94219775)","51542842"
"POINT (5154003.76972806 2941996.33063612)","51542942"
"POINT (5154000.00225683 3130000.62294474)","51543130"
"POINT (5154000.74930345 3180000.89657287)","51543180"
"POINT (5153999.91085635 3194000.34272421)","51543194"
"POINT (5154118.53380399 3219923.44280816)","51543220"
"POINT (5153999.44213199 3256000.31492355)","51543256"
"POINT (5153997.60170201 3345999.57522825)","51543346"
"POINT (5153999.86844398 3382000.46252865)","51543382"
"POINT (5154000.11272129 3467999.57006745)","51543468"
"POINT (5154000.48088955 3482000.07032361)","51543482"
"POINT (5153999.69646682 3735999.11723531)","51543736"
"POINT (5153997.7733571 4227998.48355303)","51544228"
"POINT (5154000.78782446 4237997.6933823)","51544238"
"POINT (5153991.51109303 4245997.9129557)","51544246"
"POINT (5154005.74070233 4295999.81740365)","51544296"
"POINT (5153999.85317107 4350004.45977407)","51544350"
"POINT (5154000.18836122 4403999.38351656)","51544404"
"POINT (5153998.56432743 4425999.56200165)","51544426"
"POINT (5153999.63642008 4479998.80450646)","51544480"
"POINT (5154000.13136676 4498001.71665451)","51544498"
"POINT (5154000.07131942 4512000.42852022)","51544512"
"POINT (5154001.07719978 4530001.22710185)","51544530"
"POINT (5153899.94954947 4565994.84781215)","51544566"
"POINT (5153992.05070495 4587981.67717593)","51544588"
"POINT (5154001.30204447 4634001.40938539)","51544634"
"POINT (5153999.91830833 4638001.4929854)","51544638"
"POINT (5154000.42887682 4659998.95524207)","51544660"
"POINT (5153997.58706959 4728004.96971458)","51544728"
"POINT (5156002.17378139 2584000.5922662)","51562584"
"POINT (5156001.5892788 2907999.13656016)","51562908"
"POINT (5155999.34031903 2926000.17514864)","51562926"
"POINT (5155998.87054697 3087998.95499554)","51563088"
"POINT (5156000.00593804 3178000.05668036)","51563178"
"POINT (5155999.78988929 3221999.49928102)","51563222"
"POINT (5155999.45502257 3267999.35898675)","51563268"
"POINT (5156000.3800633 3304000.78718674)","51563304"
"POINT (5156000.57737572 3322000.28099672)","51563322"
"POINT (5155999.96472883 3670003.4904735)","51563670"
"POINT (5155999.18730093 3687998.40504635)","51563688"
"POINT (5155999.19274335 3710000.62450956)","51563710"
"POINT (5156002.49017769 3777998.52260306)","51563778"
"POINT (5155996.33002533 4222005.97656756)","51564222"
"POINT (5155925.59416215 4268061.08721881)","51564268"
"POINT (5155997.03059336 4275996.5160726)","51564276"
"POINT (5155999.58162117 4375999.32540355)","51564376"
"POINT (5156000.00425864 4473999.35529216)","51564474"
"POINT (5156001.68263067 4522000.14226007)","51564522"
"POINT (5156001.3179556 4780001.42497991)","51564780"
"POINT (5157996.17850958 2598000.92270659)","51582598"
"POINT (5157999.99477312 2630001.60483006)","51582630"
"POINT (5157997.33744572 2651997.52105457)","51582652"
"POINT (5157999.94287626 2659999.75428979)","51582660"
"POINT (5158001.95544818 2791996.41982002)","51582792"
"POINT (5157998.18524524 2917997.80520723)","51582918"
"POINT (5158002.17465944 2930005.83545815)","51582930"
"POINT (5157996.74237707 2940004.51189871)","51582940"
"POINT (5158001.09648778 2965996.77848596)","51582966"
"POINT (5158001.60560847 2994000.70622481)","51582994"
"POINT (5158000.18032186 3080000.00892911)","51583080"
"POINT (5158007.23943761 3228003.93841816)","51583228"
"POINT (5158000.84929787 3242000.58318464)","51583242"
"POINT (5158000.38389858 3390000.02751602)","51583390"
"POINT (5157999.93880771 3479999.51316316)","51583480"
"POINT (5157999.98982725 3589999.70024561)","51583590"
"POINT (5158000.42386162 3629998.67703719)","51583630"
"POINT (5157999.04647104 3643999.86453017)","51583644"
"POINT (5158000.44831435 3734000.64556001)","51583734"
"POINT (5158001.44080291 3744000.18630781)","51583744"
"POINT (5158005.09369546 4100003.73959044)","51584100"
"POINT (5157997.54230487 4250000.31704817)","51584250"
"POINT (5158052.39585972 4284047.01202564)","51584284"
"POINT (5157997.53551119 4321998.78158504)","51584322"
"POINT (5157998.25649645 4348012.4629056)","51584348"
"POINT (5157996.76343423 4394003.98928424)","51584394"
"POINT (5157995.79911497 4452001.4514345)","51584452"
"POINT (5158000.53591355 4502000.10530062)","51584502"
"POINT (5158000.01144223 4602003.80023042)","51584602"
"POINT (5157998.36655942 4613999.14983076)","51584614"
"POINT (5158000.67308243 4627999.81597045)","51584628"
"POINT (5157999.5573119 4663999.45235262)","51584664"
"POINT (5157999.88082404 4685996.99890582)","51584686"
"POINT (5158000.8476851 4700000.48524274)","51584700"
"POINT (5157998.96652355 4735997.91227153)","51584736"
"POINT (5157997.85232648 4757998.47939382)","51584758"
"POINT (5158004.56266881 4793998.6533002)","51584794"
